Data da Carga da Base;ExercÌcio_Financeiro (Lan-Ef);aÁ„o (cÛdigo);AÁ„o (nome);Plano OrÁament·rio (cÛdigo);Plano OrÁament·rio (nome);Grupo de Despesa ;Grupo de Despesa (nome);Resultado Lei (c√≥digo);Resultado Lei (nome);Modalidade de Aplica√ß√£o (c√≥digo);Modalidade de Aplica√ß√£o (nome);Fonte (c√≥digo);Fonte (nome);Valor dota√ß√£o inicial;Valor dota√ß√£o atualizada;Valor Total Empenhado;Valor Liquidado;Valor Pago
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;3425960;3425960;327883,3;256699,8;256699,8
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;350841,85;350841,85;206762,09;206138,45;206138,45
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;10655804;8432457;5756302,41;1785712,45;1780763,68
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;3428938;3128938;813172,01;174101;174101
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;28951048,82;34328641,82;31323071,38;22149951,09;22112530,38
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;69,18;69,18;69,18;69,18;69,18
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;13305448;15528795;12028289,51;6365891,84;6365891,84
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;0;300000;0;0;0
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;19588664;19588664;15484233,23;14154159,17;14131433,15
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2609553;2924553;1800011,11;952968,08;952968,08
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000D;MODERNIZACAO E ADEQUACAO DA ACESSIBILIDADE NO COMPLEXO ARQUITETONICO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;670671;670671;89704,23;12484,85;12484,85
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000E;FUNCIONAMENTO DA INSTITUICAO FISCAL INDEPENDENTE (IFI);3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;58230;58230;6326,25;6326,25;6326,25
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000E;FUNCIONAMENTO DA INSTITUICAO FISCAL INDEPENDENTE (IFI);4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;22839;22839;0;0;0
26/06/2025;2019;4236;APRECIACAO E JULGAMENTO DE CAUSAS;1;JULGAMENTO DE PROCESSOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;367804,29;367804,29;367804,29;367804,29;367804,29
26/06/2025;2019;4257;JULGAMENTO DE CAUSAS NA JUSTICA FEDERAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;27360;27360;27360;27360;27360
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;1;CONTRIBUICAO A ASSOCIACAO DOS SECRETARIOS-GERAIS DO PARLAMENTO - ASPG;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;3418;7906;6811,6;6811,6;6811,6
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;2;CONTRIBUICAO A FEDERACAO INTERNACIONAL DAS ASSOCIACOES E INSTITUICOES BIBLIOTECARIAS - IFLA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;2806;3206;2829,49;2829,49;2829,49
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;3;CONTRIBUICAO A ORGANIZACAO MUNDIAL DE TURISMO - OMT;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;12562;12562;0;0;0
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;4;CONTRIBUICAO AO PARLAMERICAS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;66202;66202;60847,1;60847,1;60847,1
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;5;CONTRIBUICAO AO CONSELHO INTERNACIONAL DE ARQUIVOS - ICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;0;1136;1109,8;1109,8;1109,8
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;000S;CONTRIBUICAO AO PARLAMENTO LATINO-AMERICANO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;132404;282204;270319,94;270319,94;270319,94
26/06/2025;2018;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;000T;CONTRIBUICAO A UNIAO INTERPARLAMENTAR;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;922508;871484;838796,94;838796,94;838796,94
26/06/2025;2018;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;1;CONTRIBUICAO A ASSOCIACAO BRASILEIRA DAS ESCOLAS DO LEGISLATIVO E DE CONTAS - ABEL;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;9000;9000;9000;9000;9000
26/06/2025;2018;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;2;CONTRIBUICAO A UNIAO NACIONAL DAS INSTITUICOES DE AUTOGESTAO EM SAUDE - UNIDAS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;51340;54036;54036;54036;54036
26/06/2025;2018;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;3;CONTRIBUICAO A ASSOCIACAO BRASILEIRA DE TELEVISOES E RADIOS LEGISLATIVAS - ASTRAL;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;0;14000;14000;14000;14000
26/06/2025;2018;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1373678556;1449132474;1376805468;1376805468;1376805468
26/06/2025;2018;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;56;CONTRIB.DO SERV.PARA O PLANO SEG.SOC.SERV.PUB;356588812;307052884;307028769,4;307028769,4;307028769,4
26/06/2025;2018;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;69;CONTR.PATRONAL PARA O PLANO SEG.SOC.SERV.PUB.;235537441;209619451;209589436,8;209589436,8;209589436,8
26/06/2025;2018;397;APOSENTADORIAS E PENSOES DO EXTINTO INSTITUTO DE PREVIDENCIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;22959446;22959446;22262924,51;22262924,51;22262924,51
26/06/2025;2018;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;224190157;224190157;161726580,1;161726580,1;161726580,1
26/06/2025;2018;0Z00;RESERVA DE CONTINGENCIA - FINANCEIRA;1;CPSS DECORRENTE DO ATENDIMENTO DO ART. 169, ? 1., INCISO II DA CONSTITUICAO FEDERAL - CONCURSOS E PROVIMENTOS - FINANCEIRA;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;645965;645965;0;0;0
26/06/2025;2018;0Z01;RESERVA DE CONTINGENCIA FISCAL - PRIMARIA;1;RECURSOS PARA ATENDIMENTO DO ART. 169, ? 1., INCISO II DA CONSTITUICAO FEDERAL, ANEXO V DA LOA - CONCURSOS E PROVIMENTOS - PRIMARIA;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;13600768;13600768;0;0;0
26/06/2025;2018;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;130607713;178211478;177865957,6;177061515;177061446,9
26/06/2025;2018;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;1582697;7046991;6929466,66;6929466,66;6929466,66
26/06/2025;2018;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;4;INVESTIMENTOS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;142000;142000;55697,56;897,56;897,56
26/06/2025;2018;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;2;EXAMES PERIODICOS - CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;385184;233125;233124,86;92335,88;92335,88
26/06/2025;2018;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1384029168;1362221241;1352157337;1352157337;1352157337
26/06/2025;2018;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;82847722,89;82847722,89;82846601,61;82846601,61;82846601,61
26/06/2025;2018;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;10502917;11551672;11090455,86;11090455,86;11090455,86
26/06/2025;2018;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;3;AUXILIO-TRANSPORTE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;913790;1100288;862586,71;862586,71;862586,71
26/06/2025;2018;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;5;AUXILIO-ALIMENTACAO DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;70346964;71588156;70633371,11;70633371,11;70633371,11
26/06/2025;2018;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1977396;2308878;1995324,08;1995324,08;1995324,08
26/06/2025;2018;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1122000;1122000;1118858,92;1118858,92;1118858,92
26/06/2025;2018;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;57527458,62;57527458,62;49049086,48;47080909,62;46112610,29
26/06/2025;2018;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;1332540,38;1332540,38;567375,22;490838,53;490838,53
26/06/2025;2018;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;9740965;9740965;4835950,23;1288957,63;1288957,63
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;286229118,9;268594394,9;253372953,6;232283494,4;230242550,1
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;1741134;18950;18950;0;0
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;375979,07;375979,07;177500,46;165368,32;165368,32
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;11509105;11451315;6108498,31;3617050,29;3458811,47
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;3210895;434622;144621,3;144621,3;144621,3
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;63;REC.PROP.DECOR.ALIEN.BENS E DIR.DO PATR.PUB.;180000;180000;0;0;0
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;34242073,82;31242073,82;25345079,73;22183670,08;21821948,71
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;0;31146;29421,27;29421,27;29421,27
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;69,18;69,18;69,18;69,18;69,18
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;24068850;18617144;5137671,38;4399686,93;4254110,43
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;20189667;17689667;16731829,05;15404293,95;15404293,95
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;4000;4000;0;0;0
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;90000;140000;96941,9;96941,9;96778,7
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;6027896;6027896;1744602,55;1504507,89;1504507,89
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000D;MODERNIZACAO E ADEQUACAO DA ACESSIBILIDADE NO COMPLEXO ARQUITETONICO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;350000;350000;0;0;0
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000D;MODERNIZACAO E ADEQUACAO DA ACESSIBILIDADE NO COMPLEXO ARQUITETONICO;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;700000;700000;0;0;0
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000E;FUNCIONAMENTO DA INSTITUICAO FISCAL INDEPENDENTE (IFI);3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;13228;13226,92;13226,92;13226,92
26/06/2025;2018;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000E;FUNCIONAMENTO DA INSTITUICAO FISCAL INDEPENDENTE (IFI);4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;7790;7790;7790;7790
26/06/2025;2018;4236;APRECIACAO E JULGAMENTO DE CAUSAS;1;JULGAMENTO DE PROCESSOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;476000;476000;476000;476000;476000
26/06/2025;2018;4257;JULGAMENTO DE CAUSAS NA JUSTICA FEDERAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;45600;45600;45600;45600;45600
26/06/2025;2017;00H7;CONTRIBUICAO DA UNIAO PARA O CUSTEIO DO REGIME DE PREVIDENCI;1;CONTRIBUICAO DA UNIAO PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS DECORRENTE DO PROVIMENTO DE CARGOS E FUNCOES E REESTRUTURACAO DE CARGOS E CARREIRAS E REVISAO DE REMUNERA;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;479920;479920;0;0;0
26/06/2025;2017;00M1;BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NA;1;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1977396;1977396;1977396;1806252,66;1806252,66
26/06/2025;2017;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;1;CONTRIBUICAO A ASSOCIACAO DOS SECRETARIOS-GERAIS DO PARLAMENTO - ASPG;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;3323;3281;0;0;0
26/06/2025;2017;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;2;CONTRIBUICAO A FEDERACAO INTERNACIONAL DAS ASSOCIACOES E INSTITUICOES BIBLIOTECARIAS - IFLA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;2490;2415;2156,94;2156,94;2156,94
26/06/2025;2017;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;3;CONTRIBUICAO A ORGANIZACAO MUNDIAL DE TURISMO - OMT;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;11602;2000;0;0;0
26/06/2025;2017;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;000S;CONTRIBUICAO AO PARLAMENTO LATINO-AMERICANO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;130582;112133;0;0;0
26/06/2025;2017;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;000T;CONTRIBUICAO A UNIAO INTERPARLAMENTAR;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;700655;728823;728822,41;728822,41;728822,41
